Serial_Number,Schedule_Number,Depot_Code,Count,Depots
3833,287T,26,1,26
18,288A,11,3,11
117,288A,11,3,"11,11"
365,288A,14,3,"11,11,14"
3277,288B,26,1,26
31,288C,11,2,11
144,288C,30,2,"11,30"
6,288D,11,4,11
119,288D,11,4,"11,11"
153,288D,30,4,"11,11,30"
323,288D,30,4,"11,11,30,30"
263,288E,11,1,11
5658,288F,14,2,14
5759,288F,11,2,"14,11"
3260,288G,26,1,26
101,288H,11,5,11
145,288H,30,5,"11,30"
225,288H,30,5,"11,30,30"
5638,288H,30,5,"11,30,30,30"
5958,288H,30,5,"11,30,30,30,30"
120,289A,11,3,11
324,289A,30,3,"11,30"
1053,289A,30,3,"11,30,30"
92,289AB,11,1,11
182,289B,30,1,30
94,289C,11,1,11
5545,289CA,30,1,30
102,289E,11,2,11
273,289E,11,2,"11,11"
433,289F,39,3,39
474,289F,39,3,"39,39"
6311,289F,30,3,"39,39,30"
484,289H,39,1,39
97,289K,11,1,11
192,289L,30,2,30
208,289L,30,2,"30,30"
234,289LA,30,1,30
186,289M,30,1,30
325,289P,30,1,30
181,289Z,30,1,30
3293,290-HA,26,1,26
1552,290A,10,2,10
1667,290A,10,2,"10,10"
6496,290AA,23,1,23
185,290B,30,5,30
1427,290B,10,5,"30,10"
1549,290B,10,5,"30,10,10"
1555,290B,10,5,"30,10,10,10"
3451,290B,3,5,"30,10,10,10,3"
4155,290C,10,3,10
4382,290C,23,3,"10,23"
4414,290C,10,3,"10,23,10"
4418,290D,10,1,10
39,290E,11,28,11
41,290E,11,28,"11,11"
42,290E,11,28,"11,11,11"
47,290E,11,28,"11,11,11,11"
55,290E,11,28,"11,11,11,11,11"
86,290E,11,28,"11,11,11,11,11,11"
136,290E,30,28,"11,11,11,11,11,11,30"
139,290E,30,28,"11,11,11,11,11,11,30,30"
154,290E,11,28,"11,11,11,11,11,11,30,30,11"
270,290E,11,28,"11,11,11,11,11,11,30,30,11,11"
272,290E,30,28,"11,11,11,11,11,11,30,30,11,11,30"
299,290E,11,28,"11,11,11,11,11,11,30,30,11,11,30,11"
1046,290E,11,28,"11,11,11,11,11,11,30,30,11,11,30,11,11"
1337,290E,30,28,"11,11,11,11,11,11,30,30,11,11,30,11,11,30"
1339,290E,30,28,"11,11,11,11,11,11,30,30,11,11,30,11,11,30,30"
1486,290E,23,28,"11,11,11,11,11,11,30,30,11,11,30,11,11,30,30,23"
1488,290E,23,28,"11,11,11,11,11,11,30,30,11,11,30,11,11,30,30,23,23"
1489,290E,23,28,"11,11,11,11,11,11,30,30,11,11,30,11,11,30,30,23,23,23"
1492,290E,23,28,"11,11,11,11,11,11,30,30,11,11,30,11,11,30,30,23,23,23,23"
1536,290E,30,28,"11,11,11,11,11,11,30,30,11,11,30,11,11,30,30,23,23,23,23,30"
1568,290E,23,28,"11,11,11,11,11,11,30,30,11,11,30,11,11,30,30,23,23,23,23,30,23"
1582,290E,10,28,"11,11,11,11,11,11,30,30,11,11,30,11,11,30,30,23,23,23,23,30,23,10"
4416,290E,30,28,"11,11,11,11,11,11,30,30,11,11,30,11,11,30,30,23,23,23,23,30,23,10,30"
4417,290E,30,28,"11,11,11,11,11,11,30,30,11,11,30,11,11,30,30,23,23,23,23,30,23,10,30,30"
4539,290E,30,28,"11,11,11,11,11,11,30,30,11,11,30,11,11,30,30,23,23,23,23,30,23,10,30,30,30"
5539,290E,30,28,"11,11,11,11,11,11,30,30,11,11,30,11,11,30,30,23,23,23,23,30,23,10,30,30,30,30"
5616,290E,11,28,"11,11,11,11,11,11,30,30,11,11,30,11,11,30,30,23,23,23,23,30,23,10,30,30,30,30,11"
5617,290E,11,28,"11,11,11,11,11,11,30,30,11,11,30,11,11,30,30,23,23,23,23,30,23,10,30,30,30,30,11,11"
5557,290EA,10,2,10
6488,290EA,23,2,"10,23"
4584,290EB,37,2,37
4585,290EB,37,2,"37,37"
1644,290F,10,5,10
4193,290F,10,5,"10,10"
4376,290F,23,5,"10,10,23"
5551,290F,10,5,"10,10,23,10"
6147,290F,10,5,"10,10,23,10,10"
4447,290G,10,2,10
6113,290G,3,2,"10,3"
1733,290H,10,1,10
1530,290J,23,2,23
5589,290J,23,2,"23,23"
1654,290KA,10,1,10
5562,290L,23,1,23
4127,290M,10,1,10
1435,290N,10,2,10
4420,290N,10,2,"10,10"
6153,290P,3,4,3
6156,290P,3,4,"3,3"
6157,290P,3,4,"3,3,3"
6159,290P,3,4,"3,3,3,3"
1498,290Q,23,3,23
1570,290Q,23,3,"23,23"
4421,290Q,10,3,"23,23,10"
1689,290QA,10,2,10
1999,290QA,15,2,"10,15"
1660,290R,10,2,10
1691,290R,10,2,"10,10"
1575,290RA,23,1,23
1546,290S,23,1,23
107,290T,11,3,11
1688,290T,10,3,"11,10"
5595,290T,23,3,"11,10,23"
1902,290Y,8,2,8
3235,290Y,26,2,"8,26"
23,290Z,11,1,11
1547,291A,23,2,23
1690,291A,10,2,"23,10"
4438,291C,10,4,10
4462,291C,10,4,"10,10"
4471,291C,23,4,"10,10,23"
4472,291C,23,4,"10,10,23,23"
2,291D,11,8,11
54,291D,11,8,"11,11"
59,291D,11,8,"11,11,11"
85,291D,11,8,"11,11,11,11"
133,291D,30,8,"11,11,11,11,30"
274,291D,11,8,"11,11,11,11,30,11"
4374,291D,23,8,"11,11,11,11,30,11,23"
5530,291D,30,8,"11,11,11,11,30,11,23,30"
1692,291E,10,1,10
1658,291G,10,3,10
1682,291G,10,3,"10,10"
4154,291G,10,3,"10,10,10"
1661,291H,10,5,10
1718,291H,10,5,"10,10"
4124,291H,10,5,"10,10,10"
4146,291H,10,5,"10,10,10,10"
4368,291H,23,5,"10,10,10,10,23"
1525,291J,23,9,23
1532,291J,23,9,"23,23"
1562,291J,23,9,"23,23,23"
1628,291J,10,9,"23,23,23,10"
1629,291J,10,9,"23,23,23,10,10"
1634,291J,10,9,"23,23,23,10,10,10"
1645,291J,10,9,"23,23,23,10,10,10,10"
4120,291J,10,9,"23,23,23,10,10,10,10,10"
4142,291J,10,9,"23,23,23,10,10,10,10,10,10"
4491,291JA,30,2,30
4492,291JA,30,2,"30,30"
1341,291K,30,1,30
43,291L,11,1,11
1475,291M,10,2,10
1558,291M,23,2,"10,23"
1630,291N,10,2,10
2804,291N,10,2,"10,10"
1617,291P,23,1,23
4425,291R,10,2,10
5891,291R,10,2,"10,10"
1550,292B,23,1,23
1499,292C,10,3,10
1607,292C,23,3,"10,23"
1693,292C,10,3,"10,23,10"
1484,292D,10,1,10
1683,292E,10,1,10
1595,292F,23,1,23
1553,293A,23,1,23
1696,293B,10,1,10
1556,293C,23,3,23
4163,293C,10,3,"23,10"
4426,293C,10,3,"23,10,10"
1707,293D,10,1,10
1561,293E,23,1,23
1636,293F,10,1,10
4427,293G,10,1,10
4430,293H,10,1,10
1650,293J,10,1,10
1491,293K,10,1,10
1565,293L,23,1,23
1719,293M,10,1,10
1620,293P,23,1,23
4393,293R,23,1,23
1587,293S,23,3,23
1740,293S,10,3,"23,10"
4431,293S,10,3,"23,10,10"
1720,294A,10,1,10
1591,294B,23,1,23
1455,294C,10,3,10
4433,294C,10,3,"10,10"
5622,294C,23,3,"10,10,23"
1494,294D,10,1,10
1518,294E,23,1,23
1521,294F,23,1,23
5567,294H,23,1,23
1616,295A,23,1,23
5574,295B,23,1,23
1666,295C,10,2,10
4434,295C,10,2,"10,10"
1782,295D,10,1,10
1721,295E,10,1,10
5978,295G,10,1,10
5823,296A,10,1,10
1510,296B,10,3,10
4329,296B,23,3,"10,23"
4392,296B,23,3,"10,23,23"
1659,296C,10,2,10
4375,296C,23,2,"10,23"
1503,296D,10,1,10
1386,296F,10,1,10
1605,296N,23,1,23
1453,296Q,10,1,10
1454,296T,10,1,10
4204,296V,10,1,10
64,297A,11,1,11
5619,297B,11,1,11
265,297F,30,1,30
243,297G,30,1,30
267,297H,30,1,30
196,297K,30,1,30
326,297m,30,1,30
187,298A,30,1,30
155,298B,11,1,11
176,298C,30,1,30
213,298E,30,1,30
5529,298H,30,1,30
347,298L,30,1,30
96,298M,11,22,11
212,298M,30,22,"11,30"
261,298M,11,22,"11,30,11"
279,298M,11,22,"11,30,11,11"
280,298M,11,22,"11,30,11,11,11"
283,298M,11,22,"11,30,11,11,11,11"
285,298M,30,22,"11,30,11,11,11,11,30"
287,298M,11,22,"11,30,11,11,11,11,30,11"
288,298M,11,22,"11,30,11,11,11,11,30,11,11"
290,298M,11,22,"11,30,11,11,11,11,30,11,11,11"
291,298M,11,22,"11,30,11,11,11,11,30,11,11,11,11"
292,298M,11,22,"11,30,11,11,11,11,30,11,11,11,11,11"
293,298M,11,22,"11,30,11,11,11,11,30,11,11,11,11,11,11"
294,298M,11,22,"11,30,11,11,11,11,30,11,11,11,11,11,11,11"
295,298M,11,22,"11,30,11,11,11,11,30,11,11,11,11,11,11,11,11"
298,298M,11,22,"11,30,11,11,11,11,30,11,11,11,11,11,11,11,11,11"
311,298M,11,22,"11,30,11,11,11,11,30,11,11,11,11,11,11,11,11,11,11"
344,298M,30,22,"11,30,11,11,11,11,30,11,11,11,11,11,11,11,11,11,11,30"
353,298M,11,22,"11,30,11,11,11,11,30,11,11,11,11,11,11,11,11,11,11,30,11"
357,298M,30,22,"11,30,11,11,11,11,30,11,11,11,11,11,11,11,11,11,11,30,11,30"
359,298M,30,22,"11,30,11,11,11,11,30,11,11,11,11,11,11,11,11,11,11,30,11,30,30"
5618,298M,11,22,"11,30,11,11,11,11,30,11,11,11,11,11,11,11,11,11,11,30,11,30,30,11"
228,298MA,30,1,30
44,298MB,11,1,11
1513,298MC,30,1,30
345,298md,30,1,30
354,298ME,11,2,11
1197,298ME,11,2,"11,11"
348,298MG,30,1,30
195,298MH,30,1,30
191,298MK,30,1,30
2763,298MS,30,1,30
310,298MV,11,1,11
103,298P,11,8,11
108,298P,11,8,"11,11"
109,298P,11,8,"11,11,11"
161,298P,11,8,"11,11,11,11"
162,298P,11,8,"11,11,11,11,11"
434,298P,39,8,"11,11,11,11,11,39"
450,298P,39,8,"11,11,11,11,11,39,39"
1836,298P,39,8,"11,11,11,11,11,39,39,39"
4208,298P-2,11,1,11
1466,298P-4,11,1,11
459,298PA,39,1,39
462,298PB,39,1,39
460,298PC,39,1,39
21,298PD,11,1,11
349,298Y,30,1,30
175,299E,30,1,30
4274,29A,2,1,2
2555,29B,2,1,2
3196,29E,4,1,4
3203,2A,4,4,4
3233,2A,4,4,"4,4"
3562,2A,3,4,"4,4,3"
3729,2A,3,4,"4,4,3,3"
6097,2B,4,1,4
3039,2D,4,2,4
3044,2D,4,2,"4,4"
1913,2E,20,4,20
2853,2E,4,4,"20,4"
2932,2E,4,4,"20,4,4"
3061,2E,4,4,"20,4,4,4"
5580,300-J,23,1,23
1505,300A,10,1,10
1519,300B,10,2,10
1662,300B,10,2,"10,10"
467,300C,29,2,29
830,300C,24,2,"29,24"
711,300D,29,2,29
1517,300D,10,2,"29,10"
1567,300DA,23,1,23
479,300E,29,18,29
507,300E,24,18,"29,24"
674,300E,24,18,"29,24,24"
688,300E,24,18,"29,24,24,24"
712,300E,29,18,"29,24,24,24,29"
1516,300E,10,18,"29,24,24,24,29,10"
1531,300E,10,18,"29,24,24,24,29,10,10"
1551,300E,23,18,"29,24,24,24,29,10,10,23"
1572,300E,23,18,"29,24,24,24,29,10,10,23,23"
1669,300E,10,18,"29,24,24,24,29,10,10,23,23,10"
1717,300E,10,18,"29,24,24,24,29,10,10,23,23,10,10"
4121,300E,10,18,"29,24,24,24,29,10,10,23,23,10,10,10"
4134,300E,10,18,"29,24,24,24,29,10,10,23,23,10,10,10,10"
4182,300E,10,18,"29,24,24,24,29,10,10,23,23,10,10,10,10,10"
5885,300E,29,18,"29,24,24,24,29,10,10,23,23,10,10,10,10,10,29"
5886,300E,29,18,"29,24,24,24,29,10,10,23,23,10,10,10,10,10,29,29"
5887,300E,10,18,"29,24,24,24,29,10,10,23,23,10,10,10,10,10,29,29,10"
5933,300E,24,18,"29,24,24,24,29,10,10,23,23,10,10,10,10,10,29,29,10,24"
481,300F,29,2,29
1597,300F,23,2,"29,23"
482,300H,29,8,29
509,300H,29,8,"29,29"
514,300H,29,8,"29,29,29"
527,300H,29,8,"29,29,29,29"
4186,300H,10,8,"29,29,29,29,10"
4187,300H,10,8,"29,29,29,29,10,10"
4196,300H,10,8,"29,29,29,29,10,10,10"
4197,300H,10,8,"29,29,29,29,10,10,10,10"
775,300K,24,1,24
1497,300L,23,1,23
534,300P,29,2,29
5604,300P,24,2,"29,24"
2801,300Q,20,1,20
1580,300T,23,1,23
420,300V,14,1,14
1619,301A,23,1,23
1614,301B,23,1,23
1581,301D,23,2,23
1626,301D,10,2,"23,10"
547,301E,29,4,29
558,301E,29,4,"29,29"
730,301E,24,4,"29,29,24"
831,301E,24,4,"29,29,24,24"
560,301F,29,2,29
784,301F,24,2,"29,24"
4394,301G,23,1,23
563,301R,29,1,29
1594,302A,23,2,23
1694,302A,10,2,"23,10"
4139,302B,10,4,10
4141,302B,10,4,"10,10"
4188,302B,10,4,"10,10,10"
6370,302B,10,4,"10,10,10,10"
1611,302C,10,2,10
4137,302C,10,2,"10,10"
2488,302D,2,3,2
4189,302D,10,3,"2,10"
4190,302D,10,3,"2,10,10"
1377,302E,10,2,10
1627,302E,10,2,"10,10"
570,302F,29,4,29
1601,302F,23,4,"29,23"
1610,302F,23,4,"29,23,23"
1672,302F,10,4,"29,23,23,10"
1528,302G,23,3,23
1639,302G,10,3,"23,10"
4435,302G,10,3,"23,10,10"
4436,302GA,10,1,10
4185,302H,10,1,10
4439,302J,10,1,10
1710,302M,10,1,10
1557,302N,23,2,23
4378,302N,23,2,"23,23"
1496,303A,23,1,23
1674,303B,10,1,10
1385,303C,10,1,10
571,303E,29,2,29
1612,303E,10,2,"29,10"
1608,303F,23,1,23
1481,303G,23,2,23
1609,303G,23,2,"23,23"
965,304A,6,1,6
573,304B,29,1,29
2539,304C,2,1,2
623,304D,41,1,41
708,304E,29,2,29
848,304E,24,2,"29,24"
574,304F,29,1,29
709,304H,29,1,29
843,304J,24,1,24
5607,304K,24,7,24
5608,304K,24,7,"24,24"
5613,304K,24,7,"24,24,24"
5808,304K,24,7,"24,24,24,24"
5883,304K,29,7,"24,24,24,24,29"
5896,304K,29,7,"24,24,24,24,29,29"
5897,304K,29,7,"24,24,24,24,29,29,29"
606,304L,29,1,29
803,304M,29,1,29
1022,304MC,41,1,41
703,304N,29,1,29
789,304NA,24,1,24
735,304P,24,1,24
736,304Q,24,2,24
787,304Q,24,2,"24,24"
739,304R,24,1,24
781,304S,24,1,24
849,304T,24,1,24
705,304V,29,3,29
756,304V,29,3,"29,29"
762,304V,29,3,"29,29,29"
662,304X,41,1,41
764,304Z,29,1,29
473,305A,39,1,39
769,305B,29,1,29
625,305D,41,6,41
629,305D,41,6,"41,41"
632,305D,41,6,"41,41,41"
743,305D,24,6,"41,41,41,24"
2917,305D,2,6,"41,41,41,24,2"
5947,305D,29,6,"41,41,41,24,2,29"
790,305F,24,2,24
6169,305F,6,2,"24,6"
1084,305G,29,1,29
750,305H,24,2,24
852,305H,24,2,"24,24"
883,305J,29,1,29
991,305K,29,1,29
742,305L,24,1,24
771,305M,29,1,29
6254,305N,39,1,39
630,305NT,39,1,39
992,305P,29,1,29
993,305Q,29,1,29
859,305R,24,1,24
791,305S,24,3,24
853,305S,24,3,"24,24"
3449,305S,3,3,"24,24,3"
857,305V,24,1,24
918,306A,24,1,24
633,306B,41,1,41
861,306C,24,1,24
646,306D,41,1,41
660,306E,41,2,41
661,306E,41,2,"41,41"
882,306F,29,1,29
862,306G,24,1,24
1015,306H,29,1,29
502,306J,29,2,29
881,306J,39,2,"29,39"
1021,306K,29,1,29
1024,306L,29,1,29
834,306M,29,2,29
955,306M,6,2,"29,6"
922,306MA,24,1,24
725,306P,24,1,24
439,306Q,29,1,29
819,306RA,24,1,24
792,306S,24,1,24
637,306T,41,1,41
938,307B,6,1,6
441,307C,29,1,29
442,308A,29,1,29
444,308B,29,2,29
951,308B,6,2,"29,6"
4871,30E,16,1,16
2427,31/03,20,1,20
3657,31/05,4,1,4
1060,310A,6,1,6
923,310B,24,2,24
930,310B,24,2,"24,24"
4626,310C,6,1,6
826,310E,24,1,24
1037,311C,6,1,6
779,311E,24,1,24
5939,311F,29,1,29
1890,311J,24,1,24
491,311K,29,1,29
733,312A,24,1,24
499,313A,29,1,29
503,313B,29,1,29
799,313C,24,1,24
752,313D,24,1,24
778,313E,24,1,24
864,313F,24,1,24
506,313G,29,1,29
4521,313J,24,1,24
866,313K,24,1,24
665,313L,29,2,29
1850,313L,29,2,"29,29"
6030,313M,24,1,24
1960,313P,24,1,24
759,313T,24,1,24
515,314A,29,6,29
1069,314A,6,6,"29,6"
1397,314A,29,6,"29,6,29"
2929,314A,8,6,"29,6,29,8"
4201,314A,10,6,"29,6,29,8,10"
5880,314A,6,6,"29,6,29,8,10,6"
943,314B,6,3,6
974,314B,6,3,"6,6"
4609,314B,6,3,"6,6,6"
937,314BM,6,1,6
967,314C,6,1,6
968,314D,6,3,6
975,314D,6,3,"6,6"
3422,314D,3,3,"6,6,3"
978,314E,6,3,6
1248,314E,29,3,"6,29"
3392,314E,3,3,"6,29,3"
980,314F,6,1,6
956,314FA,6,1,6
983,314G,6,1,6
519,314H,29,3,29
1001,314H,6,3,"29,6"
3502,314H,3,3,"29,6,3"
1033,314M,6,2,6
1066,314M,6,2,"6,6"
1002,314N,6,1,6
1005,314P,6,2,6
5849,314P,6,2,"6,6"
1008,314T,6,1,6
734,314X,29,1,29
873,315C,24,1,24
812,315D,24,2,24
816,315D,24,2,"24,24"
737,315DN,24,1,24
944,315E,6,1,6
3423,315F,3,1,3
782,315J,24,1,24
870,315K,24,1,24
525,315L,29,3,29
829,315L,24,3,"29,24"
1842,315L,29,3,"29,24,29"
875,315P,24,2,24
876,315P,24,2,"24,24"
740,315T,29,1,29
822,315U,24,1,24
532,315V,29,1,29
751,316A,24,1,24
746,316B,24,3,24
810,316B,24,3,"24,24"
863,316B,24,3,"24,24,24"
741,316C,29,1,29
533,316D,29,2,29
962,316D,6,2,"29,6"
754,316E,29,1,29
760,316F,29,1,29
758,316G,29,1,29
538,316J,29,1,29
541,316K,29,1,29
765,316L,29,1,29
913,316M,24,1,24
773,316N,29,1,29
763,316Q,24,1,24
774,316R,29,2,29
777,316R,24,2,"29,24"
681,316T,24,1,24
813,316U,24,1,24
493,316V,39,1,39
776,316Y,29,3,29
802,316Y,24,3,"29,24"
924,316Y,24,3,"29,24,24"
4597,317A,6,1,6
492,317B,39,2,39
793,317B,29,2,"39,29"
512,317C,39,1,39
466,317D,39,1,39
437,317E,39,1,39
461,317G,39,5,39
469,317G,39,5,"39,39"
590,317G,39,5,"39,39,39"
795,317G,29,5,"39,39,39,29"
4520,317G,24,5,"39,39,39,29,24"
627,317J,39,1,39
472,317K,39,1,39
464,317M,39,3,39
465,317M,39,3,"39,39"
518,317M,39,3,"39,39,39"
451,317MA,39,1,39
510,317N,39,1,39
783,317P,24,1,24
639,317Q,39,1,39
650,317QK,39,2,39
654,317QK,39,2,"39,39"
537,317R,39,1,39
536,317S,39,1,39
528,317SA,39,1,39
429,317T,39,1,39
542,317TD,39,1,39
475,317V,39,3,39
476,317V,39,3,"39,39"
553,317V,39,3,"39,39,39"
489,317W,39,1,39
523,317Y,39,1,39
517,317YA,39,1,39
543,317YB,39,1,39
6129,317YE,39,1,39
544,317Z,39,1,39
801,318E,29,1,29
3857,319C,3,1,3
3854,319E,6,1,6
1399,319F,29,1,29
659,319G,41,1,41
655,319J,41,1,41
3111,319K,26,2,26
3291,319K,26,2,"26,26"
2132,31A,2,1,2
3686,31E,3,2,3
4373,31E,4,2,"3,4"
1398,320A,29,1,29
652,320C,41,1,41
4200,320D,15,1,15
653,320E,41,1,41
786,320H,24,1,24
649,320J,41,1,41
664,321C,41,1,41
880,321D,41,1,41
805,321E,24,1,24
888,321G,24,1,24
6031,321H,29,1,29
463,322A,29,1,29
666,322C,41,1,41
2547,322M,2,1,2
580,323A,41,1,41
945,323AK,41,1,41
454,323B,41,1,41
428,323C,41,1,41
1312,323D,41,1,41
6161,323DN,41,1,41
440,323E,41,1,41
438,323F,41,1,41
597,323G,41,1,41
1316,323H,41,1,41
582,323J,41,1,41
591,323L,41,1,41
1322,323M,41,1,41
583,323N,41,1,41
453,324A,41,1,41
724,324B,41,1,41
729,324C,41,1,41
445,324E,41,1,41
669,325A,41,1,41
797,326C,24,4,24
885,326C,24,4,"24,24"
887,326C,24,4,"24,24,24"
1778,326C,41,4,"24,24,24,41"
486,326E,39,3,39
530,326E,39,3,"39,39"
3812,326E,3,3,"39,39,3"
588,327A,41,1,41
579,327B,41,1,41
3636,327C,3,1,3
449,327E,41,1,41
2489,327F,2,1,2
577,327G,41,1,41
1770,327H,41,1,41
890,327K,41,1,41
1045,328A,41,1,41
431,328E,41,2,41
676,328E,41,2,"41,41"
456,328F,41,1,41
916,328G,41,1,41
500,328H,39,13,39
513,328H,39,13,"39,39"
619,328H,41,13,"39,39,41"
1018,328H,41,13,"39,39,41,41"
1048,328H,41,13,"39,39,41,41,41"
1092,328H,41,13,"39,39,41,41,41,41"
1200,328H,32,13,"39,39,41,41,41,41,32"
1206,328H,32,13,"39,39,41,41,41,41,32,32"
1330,328H,41,13,"39,39,41,41,41,41,32,32,41"
4591,328H,39,13,"39,39,41,41,41,41,32,32,41,39"
4592,328H,39,13,"39,39,41,41,41,41,32,32,41,39,39"
6037,328H,32,13,"39,39,41,41,41,41,32,32,41,39,39,32"
6256,328H,39,13,"39,39,41,41,41,41,32,32,41,39,39,32,39"
911,328HA,41,2,41
1198,328HA,32,2,"41,32"
825,328HB,24,1,24
576,328HC,41,1,41
1302,328HD,41,2,41
1303,328HD,41,2,"41,41"
877,328M,41,1,41
594,329A,41,1,41
601,329B,41,1,41
443,329C,41,1,41
1025,329D,41,1,41
604,329E,41,1,41
612,329F,41,1,41
614,329G,41,1,41
578,329H,41,1,41
3818,329J,3,1,3
458,329L,41,1,41
457,329M,41,1,41
3134,32E,4,1,4
2839,330A,2,1,2
973,330C,6,2,6
1070,330C,6,2,"6,6"
5881,330D`,6,1,6
1785,330E,41,1,41
844,330G,24,2,24
1788,330G,41,2,"24,41"
798,330H,24,1,24
3580,330M,3,1,3
678,330P,41,1,41
964,330PG,29,1,29
3584,333B,3,1,3
1040,333C,6,3,6
1062,333C,6,3,"6,6"
2807,333C,2,3,"6,6,2"
1809,333D,41,2,41
3468,333D,3,2,"41,3"
4183,333E,10,4,10
4195,333E,10,4,"10,10"
4350,333E,2,4,"10,10,2"
6220,333E,10,4,"10,10,2,10"
1035,333F,6,3,6
1820,333F,41,3,"6,41"
4599,333F,6,3,"6,41,6"
3589,333H,3,1,3
680,333K,41,1,41
4256,333L,17,4,17
4301,333L,17,4,"17,17"
5485,333L,17,4,"17,17,17"
5575,333L,31,4,"17,17,17,31"
1826,333N,41,1,41
4682,333P,16,1,16
847,333Q,24,1,24
2252,334B,2,1,2
969,334C,29,1,29
621,334D,41,1,41
495,334E,39,9,39
496,334E,39,9,"39,39"
522,334E,39,9,"39,39,39"
526,334E,39,9,"39,39,39,39"
942,334E,6,9,"39,39,39,39,6"
984,334E,6,9,"39,39,39,39,6,6"
987,334E,6,9,"39,39,39,39,6,6,6"
1000,334E,6,9,"39,39,39,39,6,6,6,6"
1003,334E,6,9,"39,39,39,39,6,6,6,6,6"
1482,334EA,39,1,39
4525,335A,24,4,24
4680,335A,16,4,"24,16"
4684,335A,16,4,"24,16,16"
4685,335A,16,4,"24,16,16,16"
948,335B,6,1,6
5879,335C,6,1,6
4633,335D,41,1,41
2921,335E,2,2,2
6533,335E,2,2,"2,2"
850,335F,24,1,24
4149,335G,31,2,31
4151,335G,31,2,"31,31"
804,335HD,41,1,41
3772,335J,6,1,6
4872,335K,16,1,16
4144,335M,31,4,31
4145,335M,31,4,"31,31"
4147,335M,31,4,"31,31,31"
4152,335M,31,4,"31,31,31,31"
3190,335N,12,10,12
3192,335N,12,10,"12,12"
3206,335N,12,10,"12,12,12"
3211,335N,12,10,"12,12,12,12"
3236,335N,12,10,"12,12,12,12,12"
3624,335N,37,10,"12,12,12,12,12,37"
3626,335N,37,10,"12,12,12,12,12,37,37"
3627,335N,37,10,"12,12,12,12,12,37,37,37"
3766,335N,37,10,"12,12,12,12,12,37,37,37,37"
3767,335N,37,10,"12,12,12,12,12,37,37,37,37,37"
4223,335P,35,2,35
4225,335P,35,2,"35,35"
4793,335R,16,3,16
4796,335R,16,3,"16,16"
4798,335R,16,3,"16,16,16"
4892,335S,21,3,21
4915,335S,21,3,"21,21"
4917,335S,21,3,"21,21,21"
5698,335SA,21,2,21
5724,335SA,21,2,"21,21"
3816,336A,3,1,3
3594,336B,3,1,3
953,339A,6,1,6
3630,340-AA,26,1,26
2002,340A,15,8,15
3823,340A,3,8,"15,3"
6183,340A,2,8,"15,3,2"
6198,340A,3,8,"15,3,2,3"
6199,340A,3,8,"15,3,2,3,3"
6200,340A,3,8,"15,3,2,3,3,3"
6204,340A,15,8,"15,3,2,3,3,3,15"
6358,340A,3,8,"15,3,2,3,3,3,15,3"
3796,340AA,26,3,26
3896,340AA,26,3,"26,26"
5602,340AA,26,3,"26,26,26"
1120,340D,38,1,38
2552,340F,2,1,2
4409,340G,15,1,15
3259,340H,4,5,4
3863,340H,3,5,"4,3"
3958,340H,3,5,"4,3,3"
6028,340H,15,5,"4,3,3,15"
6039,340H,15,5,"4,3,3,15,15"
1117,340I,38,1,38
554,340J,38,1,38
699,340K,19,1,19
564,340L,38,1,38
3802,340S,3,1,3
6065,341A,15,1,15
565,341B,38,2,38
6222,341B,19,2,"38,19"
617,341C,38,2,38
1868,341C,15,2,"38,15"
4203,341D,15,1,15
628,341E,38,1,38
4181,341G,15,1,15
1310,342 SH,38,1,38
1852,342-A,38,1,38
1051,342-B,38,1,38
1050,342-N,38,1,38
1029,342A,38,5,38
1876,342A,15,5,"38,15"
3614,342A,3,5,"38,15,3"
5991,342A,15,5,"38,15,3,15"
6225,342A,38,5,"38,15,3,15,38"
1873,342AA,15,1,15
1929,342C,15,1,15
6295,342D,38,1,38
1032,342E,38,1,38
668,342F,38,9,38
682,342F,38,9,"38,38"
1031,342F,38,9,"38,38,38"
1847,342F,38,9,"38,38,38,38"
3836,342F,3,9,"38,38,38,38,3"
4117,342F,15,9,"38,38,38,38,3,15"
5965,342F,3,9,"38,38,38,38,3,15,3"
6240,342F,38,9,"38,38,38,38,3,15,3,38"
6241,342F,38,9,"38,38,38,38,3,15,3,38,38"
648,342G,38,1,38
695,342H,38,12,38
1863,342H,15,12,"38,15"
2051,342H,15,12,"38,15,15"
4109,342H,38,12,"38,15,15,38"
4110,342H,38,12,"38,15,15,38,38"
4113,342H,38,12,"38,15,15,38,38,38"
4114,342H,38,12,"38,15,15,38,38,38,38"
6547,342H,15,12,"38,15,15,38,38,38,38,15"
6554,342H,15,12,"38,15,15,38,38,38,38,15,15"
6556,342H,15,12,"38,15,15,38,38,38,38,15,15,15"
6557,342H,15,12,"38,15,15,38,38,38,38,15,15,15,15"
6560,342H,15,12,"38,15,15,38,38,38,38,15,15,15,15,15"
690,342J,38,1,38
994,342JB,38,1,38
686,342K,38,2,38
3604,342K,3,2,"38,3"
693,342L,38,1,38
3426,342M,3,2,3
3469,342M,3,2,"3,3"
692,342MA,38,1,38
2006,342Q,15,1,15
6374,342QA,38,1,38
1116,342R,38,1,38
4410,342S,15,2,15
6545,342S,15,2,"15,15"
1319,342SH,38,2,38
5829,342SH,38,2,"38,38"
748,342T,38,1,38
5988,342TA,15,1,15
1030,342U,38,1,38
1028,342V,38,1,38
